"Date","Date_UTC","PoolName","Algorithm","Currency","Rate","Profit","ProfitApi","Cost","Power","Penalty","Duration","Donation"
"07/23/2021 00:00:38","07/23/2021 00:00:38","ZergPool","VerusHash","BTC","32301.1","0.0576","0.0654","0","0.067","12","1.082","0"
"07/23/2021 00:01:43","07/23/2021 00:01:43","ZergPool","VerusHash","BTC","32304.02","0.0575","0.0654","0","0.067","12","1.077","0"
"07/23/2021 00:02:47","07/23/2021 00:02:47","ZergPool","VerusHash","BTC","32304.02","0.0573","0.0652","0","0.067","12","1.075","0"
"07/23/2021 00:03:52","07/23/2021 00:03:52","ZergPool","VerusHash","BTC","32302.28","0.0577","0.0655","0","0.067","12","1.081","0"
"07/23/2021 00:04:57","07/23/2021 00:04:57","ZergPool","VerusHash","BTC","32302.28","0.0571","0.0649","0","0.067","12","1.072","0"
"07/23/2021 00:06:01","07/23/2021 00:06:01","ZergPool","VerusHash","BTC","32342.96","0.0572","0.065","0","0.067","12","1.076","0"
"07/23/2021 00:07:06","07/23/2021 00:07:06","ZergPool","VerusHash","BTC","32388.52","0.0574","0.0652","0","0.067","12","1.083","0"
"07/23/2021 00:08:11","07/23/2021 00:08:11","ZergPool","VerusHash","BTC","32398.94","0.0571","0.0649","0","0.067","12","1.08","0"
"07/23/2021 00:09:16","07/23/2021 00:09:16","ZergPool","VerusHash","BTC","32365","0.0572","0.065","0","0.067","12","1.084","0"
"07/23/2021 00:10:21","07/23/2021 00:10:21","ZergPool","VerusHash","BTC","32313.24","0.0567","0.0645","0","0.067","12","1.076","0"
"07/23/2021 00:11:25","07/23/2021 00:11:25","ZergPool","VerusHash","BTC","32303.78","0.0569","0.0647","0","0.067","12","1.081","0"
"07/23/2021 00:12:30","07/23/2021 00:12:30","ZergPool","VerusHash","BTC","32303.78","0.0571","0.0649","0","0.067","12","1.085","0"
"07/23/2021 00:13:35","07/23/2021 00:13:35","ZergPool","VerusHash","BTC","32267.7","0.0569","0.0646","0","0.067","12","1.083","0"
"07/23/2021 00:14:40","07/23/2021 00:14:40","ZergPool","VerusHash","BTC","32264","0.0561","0.0638","0","0.066","12","1.07","0"
"07/23/2021 00:15:45","07/23/2021 00:15:45","ZergPool","VerusHash","BTC","32229.36","0.0569","0.0647","0","0.068","12","1.087","0"
"07/23/2021 00:16:49","07/23/2021 00:16:49","ZergPool","VerusHash","BTC","32236.92","0.056","0.0636","0","0.066","12","1.07","0"
"07/23/2021 00:17:54","07/23/2021 00:17:54","ZergPool","VerusHash","BTC","32209.7","0.0573","0.0651","0","0.067","12","1.085","0"
"07/23/2021 00:18:58","07/23/2021 00:18:58","ZergPool","VerusHash","BTC","32209.7","0.057","0.0647","0","0.066","12","1.069","0"
"07/23/2021 00:20:03","07/23/2021 00:20:03","ZergPool","VerusHash","BTC","32209.7","0.0578","0.0657","0","0.067","12","1.077","0"
"07/23/2021 00:21:08","07/23/2021 00:21:08","ZergPool","VerusHash","BTC","32272.94","0.0583","0.0663","0","0.067","12","1.079","0"
"07/23/2021 00:22:13","07/23/2021 00:22:13","ZergPool","VerusHash","BTC","32309","0.0588","0.0668","0","0.067","12","1.082","0"
"07/23/2021 00:23:18","07/23/2021 00:23:18","ZergPool","VerusHash","BTC","32309","0.0591","0.0672","0","0.067","12","1.082","0"
"07/23/2021 00:24:22","07/23/2021 00:24:22","ZergPool","VerusHash","BTC","32316.8","0.0593","0.0674","0","0.067","12","1.079","0"
"07/23/2021 00:25:27","07/23/2021 00:25:27","ZergPool","VerusHash","BTC","32316.8","0.0598","0.0679","0","0.067","12","1.08","0"
"07/23/2021 00:26:31","07/23/2021 00:26:31","ZergPool","VerusHash","BTC","32343.68","0.0599","0.0681","0","0.067","12","1.074","0"
"07/23/2021 00:27:36","07/23/2021 00:27:36","ZergPool","VerusHash","BTC","32342.2","0.0608","0.069","0","0.067","12","1.081","0"
"07/23/2021 00:28:41","07/23/2021 00:28:41","ZergPool","VerusHash","BTC","32342.2","0.0613","0.0696","0","0.067","12","1.082","0"
"07/23/2021 00:29:46","07/23/2021 00:29:46","ZergPool","VerusHash","BTC","32345.37","0.061","0.0693","0","0.066","12","1.072","0"
"07/23/2021 00:30:50","07/23/2021 00:30:50","ZergPool","VerusHash","BTC","32304.98","0.062","0.0704","0","0.067","12","1.079","0"
"07/23/2021 00:31:54","07/23/2021 00:31:54","ZergPool","VerusHash","BTC","32294.58","0.0619","0.0703","0","0.066","12","1.069","0"
"07/23/2021 00:32:59","07/23/2021 00:32:59","ZergPool","VerusHash","BTC","32294.98","0.063","0.0716","0","0.067","12","1.081","0"
"07/23/2021 00:34:04","07/23/2021 00:34:04","ZergPool","VerusHash","BTC","32304.76","0.0631","0.0717","0","0.067","12","1.076","0"
"07/23/2021 00:35:08","07/23/2021 00:35:08","ZergPool","VerusHash","BTC","32304.76","0.0632","0.0718","0","0.066","12","1.073","0"
"07/23/2021 00:36:13","07/23/2021 00:36:13","ZergPool","VerusHash","BTC","32244.02","0.0636","0.0722","0","0.066","12","1.074","0"
"07/23/2021 00:37:17","07/23/2021 00:37:17","ZergPool","VerusHash","BTC","32239.5","0.0631","0.0717","0","0.067","12","1.079","0"
"07/23/2021 00:38:22","07/23/2021 00:38:22","ZergPool","VerusHash","BTC","32266.04","0.0622","0.0707","0","0.067","12","1.077","0"
"07/23/2021 00:39:27","07/23/2021 00:39:27","ZergPool","VerusHash","BTC","32269.22","0.0617","0.0702","0","0.067","12","1.086","0"
"07/23/2021 00:40:32","07/23/2021 00:40:32","ZergPool","VerusHash","BTC","32269.22","0.0603","0.0685","0","0.067","12","1.076","0"
"07/23/2021 00:41:37","07/23/2021 00:41:37","ZergPool","VerusHash","BTC","32260.56","0.0598","0.0679","0","0.067","12","1.082","0"
"07/23/2021 00:42:41","07/23/2021 00:42:41","ZergPool","VerusHash","BTC","32267.14","0.0588","0.0668","0","0.067","12","1.076","0"
"07/23/2021 00:43:46","07/23/2021 00:43:46","ZergPool","VerusHash","BTC","32330.56","0.0583","0.0662","0","0.067","12","1.078","0"
"07/23/2021 00:44:50","07/23/2021 00:44:50","ZergPool","VerusHash","BTC","32287.92","0.0574","0.0653","0","0.066","12","1.072","0"
"07/23/2021 00:45:54","07/23/2021 00:45:54","ZergPool","VerusHash","BTC","32278.12","0.0568","0.0646","0","0.066","12","1.07","0"
"07/23/2021 00:46:59","07/23/2021 00:46:59","ZergPool","VerusHash","BTC","32321.5","0.0564","0.0641","0","0.066","12","1.069","0"
"07/23/2021 00:48:03","07/23/2021 00:48:03","ZergPool","VerusHash","BTC","32306.66","0.0559","0.0636","0","0.066","12","1.071","0"
"07/23/2021 00:49:07","07/23/2021 00:49:07","ZergPool","VerusHash","BTC","32324.16","0.0552","0.0628","0","0.066","12","1.067","0"
"07/23/2021 00:50:11","07/23/2021 00:50:11","ZergPool","VerusHash","BTC","32325.98","0.055","0.0626","0","0.066","12","1.074","0"
"07/23/2021 00:51:16","07/23/2021 00:51:16","ZergPool","VerusHash","BTC","32331.42","0.0545","0.0619","0","0.066","12","1.073","0"
"07/23/2021 00:52:20","07/23/2021 00:52:20","ZergPool","VerusHash","BTC","32314.84","0.0542","0.0616","0","0.066","12","1.076","0"
"07/23/2021 00:53:25","07/23/2021 00:53:25","ZergPool","VerusHash","BTC","32326.32","0.0541","0.0614","0","0.067","12","1.082","0"
"07/23/2021 00:54:30","07/23/2021 00:54:30","ZergPool","VerusHash","BTC","32326.32","0.0533","0.0606","0","0.066","12","1.074","0"
"07/23/2021 00:55:34","07/23/2021 00:55:34","ZergPool","VerusHash","BTC","32347.5","0.0526","0.0598","0","0.066","12","1.067","0"
"07/23/2021 00:56:38","07/23/2021 00:56:38","ZergPool","VerusHash","BTC","32378.08","0.0525","0.0597","0","0.066","12","1.07","0"
"07/23/2021 00:57:42","07/23/2021 00:57:42","ZergPool","VerusHash","BTC","32378.08","0.0524","0.0596","0","0.066","12","1.073","0"
"07/23/2021 00:58:47","07/23/2021 00:58:47","ZergPool","VerusHash","BTC","32378.08","0.053","0.0602","0","0.067","12","1.086","0"
"07/23/2021 00:59:52","07/23/2021 00:59:52","ZergPool","VerusHash","BTC","32350.64","0.0525","0.0597","0","0.067","12","1.078","0"
"07/23/2021 01:00:56","07/23/2021 01:00:56","ZergPool","VerusHash","BTC","32355.48","0.0524","0.0595","0","0.066","12","1.074","0"
"07/23/2021 01:02:01","07/23/2021 01:02:01","ZergPool","VerusHash","BTC","32355.48","0.0525","0.0596","0","0.066","12","1.075","0"
"07/23/2021 01:03:05","07/23/2021 01:03:05","ZergPool","VerusHash","BTC","32355.48","0.0524","0.0596","0","0.066","12","1.073","0"
"07/23/2021 01:04:10","07/23/2021 01:04:10","ZergPool","VerusHash","BTC","32375.54","0.0529","0.0601","0","0.067","12","1.081","0"
"07/23/2021 01:05:14","07/23/2021 01:05:14","ZergPool","VerusHash","BTC","32367.32","0.0521","0.0592","0","0.066","12","1.069","0"
"07/23/2021 01:06:19","07/23/2021 01:06:19","ZergPool","VerusHash","BTC","32344.4","0.0524","0.0596","0","0.066","12","1.079","0"
"07/23/2021 01:07:24","07/23/2021 01:07:24","ZergPool","VerusHash","BTC","32355.64","0.0523","0.0595","0","0.066","12","1.079","0"
"07/23/2021 01:08:29","07/23/2021 01:08:29","ZergPool","VerusHash","BTC","32355.64","0.0525","0.0597","0","0.067","12","1.084","0"
"07/23/2021 01:09:34","07/23/2021 01:09:34","ZergPool","VerusHash","BTC","32371.22","0.0518","0.0589","0","0.066","12","1.078","0"
"07/23/2021 01:10:39","07/23/2021 01:10:39","ZergPool","VerusHash","BTC","32371.22","0.0517","0.0587","0","0.067","12","1.083","0"
"07/23/2021 01:11:43","07/23/2021 01:11:43","ZergPool","VerusHash","BTC","32371","0.0504","0.0572","0","0.066","12","1.068","0"
"07/23/2021 01:12:48","07/23/2021 01:12:48","ZergPool","VerusHash","BTC","32383.68","0.0505","0.0574","0","0.067","12","1.082","0"
"07/23/2021 01:13:53","07/23/2021 01:13:53","ZergPool","VerusHash","BTC","32390.39","0.0499","0.0568","0","0.067","12","1.085","0"
"07/23/2021 01:14:57","07/23/2021 01:14:57","ZergPool","VerusHash","BTC","32396.3","0.0491","0.0558","0","0.066","12","1.08","0"
"07/23/2021 01:16:02","07/23/2021 01:16:02","ZergPool","VerusHash","BTC","32404.82","0.0487","0.0553","0","0.067","12","1.085","0"
"07/23/2021 01:17:07","07/23/2021 01:17:07","ZergPool","VerusHash","BTC","32396.84","0.0477","0.0542","0","0.066","12","1.075","0"
"07/23/2021 01:18:11","07/23/2021 01:18:11","ZergPool","VerusHash","BTC","32400.88","0.0471","0.0535","0","0.066","12","1.073","0"
"07/23/2021 01:19:16","07/23/2021 01:19:16","ZergPool","VerusHash","BTC","32364.78","0.0466","0.053","0","0.066","12","1.073","0"
"07/23/2021 01:20:21","07/23/2021 01:20:21","ZergPool","VerusHash","BTC","32356.02","0.0466","0.0529","0","0.066","12","1.081","0"
"07/23/2021 01:21:25","07/23/2021 01:21:25","ZergPool","VerusHash","BTC","32354.63","0.046","0.0522","0","0.066","12","1.076","0"
"07/23/2021 01:22:31","07/23/2021 01:22:31","ZergPool","VerusHash","BTC","32353.86","0.0463","0.0526","0","0.067","12","1.09","0"
"07/23/2021 01:23:35","07/23/2021 01:23:35","ZergPool","VerusHash","BTC","32369.1","0.0453","0.0514","0","0.066","12","1.074","0"
"07/23/2021 01:24:40","07/23/2021 01:24:40","ZergPool","VerusHash","BTC","32394.22","0.0454","0.0516","0","0.067","12","1.084","0"
"07/23/2021 01:25:45","07/23/2021 01:25:45","ZergPool","VerusHash","BTC","32388.78","0.0451","0.0512","0","0.066","12","1.082","0"
"07/23/2021 01:26:50","07/23/2021 01:26:50","ZergPool","VerusHash","BTC","32409.38","0.045","0.0511","0","0.067","12","1.084","0"
"07/23/2021 01:27:55","07/23/2021 01:27:55","ZergPool","VerusHash","BTC","32411.66","0.0447","0.0508","0","0.066","12","1.081","0"
"07/23/2021 01:29:00","07/23/2021 01:29:00","ZergPool","VerusHash","BTC","32407.3","0.045","0.0511","0","0.066","12","1.082","0"
"07/23/2021 01:30:05","07/23/2021 01:30:05","ZergPool","VerusHash","BTC","32385.08","0.0452","0.0513","0","0.066","12","1.081","0"
"07/23/2021 01:31:10","07/23/2021 01:31:10","ZergPool","VerusHash","BTC","32385.08","0.0455","0.0517","0","0.066","12","1.083","0"
"07/23/2021 01:32:14","07/23/2021 01:32:14","ZergPool","VerusHash","BTC","32381.56","0.0452","0.0514","0","0.066","12","1.073","0"
"07/23/2021 01:33:19","07/23/2021 01:33:19","ZergPool","VerusHash","BTC","32382.4","0.0457","0.052","0","0.066","12","1.079","0"
"07/23/2021 01:34:23","07/23/2021 01:34:23","ZergPool","VerusHash","BTC","32450","0.0458","0.052","0","0.066","12","1.074","0"
"07/23/2021 01:35:28","07/23/2021 01:35:28","ZergPool","VerusHash","BTC","32440.8","0.0462","0.0525","0","0.066","12","1.078","0"
"07/23/2021 01:36:33","07/23/2021 01:36:33","ZergPool","VerusHash","BTC","32440.8","0.0466","0.053","0","0.066","12","1.084","0"
"07/23/2021 01:37:37","07/23/2021 01:37:37","ZergPool","VerusHash","BTC","32439.56","0.0463","0.0526","0","0.066","12","1.071","0"
"07/23/2021 01:38:42","07/23/2021 01:38:42","ZergPool","VerusHash","BTC","32466.01","0.0468","0.0532","0","0.066","12","1.079","0"
"07/23/2021 01:39:46","07/23/2021 01:39:46","ZergPool","VerusHash","BTC","32477.22","0.0456","0.0518","0","0.065","12","1.066","0"
"07/23/2021 01:40:50","07/23/2021 01:40:50","ZergPool","VerusHash","BTC","32477.22","0.0453","0.0515","0","0.066","12","1.073","0"
"07/23/2021 01:41:55","07/23/2021 01:41:55","ZergPool","VerusHash","BTC","32651.25","0.0452","0.0514","0","0.066","12","1.081","0"
"07/23/2021 01:42:59","07/23/2021 01:42:59","ZergPool","VerusHash","BTC","32630.74","0.0446","0.0507","0","0.066","12","1.075","0"
"07/23/2021 01:44:04","07/23/2021 01:44:04","ZergPool","VerusHash","BTC","32662.08","0.0446","0.0507","0","0.066","12","1.083","0"
"07/23/2021 01:45:09","07/23/2021 01:45:09","ZergPool","VerusHash","BTC","32663.98","0.0438","0.0498","0","0.065","12","1.07","0"
"07/23/2021 01:46:13","07/23/2021 01:46:13","ZergPool","VerusHash","BTC","32663","0.0436","0.0495","0","0.065","12","1.069","0"
"07/23/2021 01:47:17","07/23/2021 01:47:17","ZergPool","VerusHash","BTC","32685.94","0.0434","0.0493","0","0.065","12","1.069","0"
"07/23/2021 01:48:22","07/23/2021 01:48:22","ZergPool","VerusHash","BTC","32690.52","0.0437","0.0497","0","0.066","12","1.083","0"
"07/23/2021 01:49:26","07/23/2021 01:49:26","ZergPool","VerusHash","BTC","32647.58","0.0433","0.0492","0","0.066","12","1.077","0"
"07/23/2021 01:50:30","07/23/2021 01:50:30","ZergPool","VerusHash","BTC","32622.49","0.0428","0.0487","0","0.065","12","1.068","0"
"07/23/2021 01:51:35","07/23/2021 01:51:35","ZergPool","VerusHash","BTC","32622.49","0.0433","0.0492","0","0.066","12","1.083","0"
"07/23/2021 01:52:40","07/23/2021 01:52:40","ZergPool","VerusHash","BTC","32579.38","0.0432","0.0491","0","0.066","12","1.084","0"
"07/23/2021 01:53:45","07/23/2021 01:53:45","ZergPool","VerusHash","BTC","32581.28","0.0428","0.0487","0","0.065","12","1.07","0"
"07/23/2021 01:54:49","07/23/2021 01:54:49","ZergPool","VerusHash","BTC","32614.06","0.0434","0.0494","0","0.066","12","1.08","0"
"07/23/2021 01:55:54","07/23/2021 01:55:54","ZergPool","VerusHash","BTC","32614.06","0.0436","0.0495","0","0.066","12","1.084","0"
"07/23/2021 01:56:59","07/23/2021 01:56:59","ZergPool","VerusHash","BTC","32635.06","0.0435","0.0494","0","0.066","12","1.081","0"
"07/23/2021 01:58:04","07/23/2021 01:58:04","ZergPool","VerusHash","BTC","32672.12","0.0432","0.0491","0","0.066","12","1.073","0"
"07/23/2021 01:59:08","07/23/2021 01:59:08","ZergPool","VerusHash","BTC","32672.12","0.043","0.0489","0","0.065","12","1.068","0"
"07/23/2021 02:00:12","07/23/2021 02:00:12","ZergPool","VerusHash","BTC","32762.96","0.0432","0.049","0","0.065","12","1.072","0"
"07/23/2021 02:01:16","07/23/2021 02:01:16","ZergPool","VerusHash","BTC","32763.04","0.0431","0.049","0","0.065","12","1.07","0"
"07/23/2021 02:02:21","07/23/2021 02:02:21","ZergPool","VerusHash","BTC","32759.88","0.0432","0.0491","0","0.065","12","1.072","0"
"07/23/2021 02:03:25","07/23/2021 02:03:25","ZergPool","VerusHash","BTC","32770.56","0.0432","0.0491","0","0.065","12","1.07","0"
"07/23/2021 02:04:29","07/23/2021 02:04:29","ZergPool","VerusHash","BTC","32733.88","0.0431","0.0489","0","0.065","12","1.067","0"
"07/23/2021 02:05:34","07/23/2021 02:05:34","ZergPool","VerusHash","BTC","32720.9","0.0438","0.0498","0","0.066","12","1.086","0"
"07/23/2021 02:06:39","07/23/2021 02:06:39","ZergPool","VerusHash","BTC","32704.72","0.0437","0.0496","0","0.066","12","1.081","0"
"07/23/2021 02:07:44","07/23/2021 02:07:44","ZergPool","VerusHash","BTC","32697.8","0.0438","0.0498","0","0.066","12","1.084","0"
"07/23/2021 02:08:49","07/23/2021 02:08:49","ZergPool","VerusHash","BTC","32678.96","0.0437","0.0497","0","0.066","12","1.081","0"
"07/23/2021 02:09:53","07/23/2021 02:09:53","ZergPool","VerusHash","BTC","32696.32","0.0432","0.0491","0","0.065","12","1.069","0"
"07/23/2021 02:10:57","07/23/2021 02:10:57","ZergPool","VerusHash","BTC","32726.64","0.043","0.0489","0","0.065","12","1.072","0"
"07/23/2021 02:12:01","07/23/2021 02:12:01","ZergPool","VerusHash","BTC","32702.24","0.0427","0.0485","0","0.065","12","1.07","0"
"07/23/2021 02:13:06","07/23/2021 02:13:06","ZergPool","VerusHash","BTC","32695.06","0.0425","0.0483","0","0.065","12","1.072","0"
"07/23/2021 02:14:10","07/23/2021 02:14:10","ZergPool","VerusHash","BTC","32680.6","0.0422","0.048","0","0.065","12","1.07","0"
"07/23/2021 02:15:14","07/23/2021 02:15:14","ZergPool","VerusHash","BTC","32663.88","0.0422","0.048","0","0.065","12","1.074","0"
"07/23/2021 02:16:19","07/23/2021 02:16:19","ZergPool","VerusHash","BTC","32663.88","0.0422","0.048","0","0.066","12","1.079","0"
"07/23/2021 02:17:24","07/23/2021 02:17:24","ZergPool","VerusHash","BTC","32720.1","0.0424","0.0482","0","0.066","12","1.083","0"
"07/23/2021 02:18:29","07/23/2021 02:18:29","ZergPool","VerusHash","BTC","32720.1","0.0424","0.0482","0","0.066","12","1.079","0"
"07/23/2021 02:19:33","07/23/2021 02:19:33","ZergPool","VerusHash","BTC","32678.73","0.0422","0.048","0","0.065","12","1.073","0"
"07/23/2021 02:20:37","07/23/2021 02:20:37","ZergPool","VerusHash","BTC","32678.73","0.042","0.0478","0","0.065","12","1.068","0"
"07/23/2021 02:21:42","07/23/2021 02:21:42","ZergPool","VerusHash","BTC","32671.9","0.0428","0.0486","0","0.066","12","1.081","0"
"07/23/2021 02:22:46","07/23/2021 02:22:46","ZergPool","VerusHash","BTC","32671.9","0.0426","0.0484","0","0.065","12","1.07","0"
"07/23/2021 02:23:51","07/23/2021 02:23:51","ZergPool","VerusHash","BTC","32682.14","0.043","0.0489","0","0.066","12","1.079","0"
"07/23/2021 02:24:56","07/23/2021 02:24:56","ZergPool","VerusHash","BTC","32655.42","0.0432","0.0491","0","0.066","12","1.08","0"
"07/23/2021 02:26:01","07/23/2021 02:26:01","ZergPool","VerusHash","BTC","32650","0.0432","0.0491","0","0.066","12","1.078","0"
"07/23/2021 02:27:06","07/23/2021 02:27:06","ZergPool","VerusHash","BTC","32657.02","0.0434","0.0493","0","0.066","12","1.08","0"
"07/23/2021 02:28:10","07/23/2021 02:28:10","ZergPool","VerusHash","BTC","32657.02","0.043","0.0489","0","0.065","12","1.069","0"
"07/23/2021 02:29:14","07/23/2021 02:29:14","ZergPool","VerusHash","BTC","32650","0.0432","0.0491","0","0.065","12","1.073","0"
"07/23/2021 02:30:18","07/23/2021 02:30:18","ZergPool","VerusHash","BTC","32638.46","0.0433","0.0492","0","0.065","12","1.073","0"
"07/23/2021 02:31:23","07/23/2021 02:31:23","ZergPool","VerusHash","BTC","32616.22","0.0435","0.0494","0","0.065","12","1.076","0"
"07/23/2021 02:32:28","07/23/2021 02:32:28","ZergPool","VerusHash","BTC","32609","0.0441","0.0501","0","0.066","12","1.082","0"
"07/23/2021 02:33:32","07/23/2021 02:33:32","ZergPool","VerusHash","BTC","32600","0.0441","0.0501","0","0.065","12","1.073","0"
"07/23/2021 02:34:37","07/23/2021 02:34:37","ZergPool","VerusHash","BTC","32600","0.0445","0.0505","0","0.065","12","1.075","0"
"07/23/2021 02:35:42","07/23/2021 02:35:42","ZergPool","VerusHash","BTC","32600","0.0449","0.0511","0","0.066","12","1.08","0"
"07/23/2021 02:36:46","07/23/2021 02:36:46","ZergPool","VerusHash","BTC","32585","0.0451","0.0512","0","0.066","12","1.081","0"
"07/23/2021 02:37:51","07/23/2021 02:37:51","ZergPool","VerusHash","BTC","32578.86","0.0451","0.0512","0","0.066","12","1.08","0"
"07/23/2021 02:38:56","07/23/2021 02:38:56","ZergPool","VerusHash","BTC","32638.14","0.045","0.0511","0","0.065","12","1.076","0"
"07/23/2021 02:40:00","07/23/2021 02:40:00","ZergPool","VerusHash","BTC","32638.14","0.0449","0.051","0","0.065","12","1.072","0"
"07/23/2021 02:41:05","07/23/2021 02:41:05","ZergPool","VerusHash","BTC","32643.68","0.0454","0.0516","0","0.066","12","1.081","0"
"07/23/2021 02:42:10","07/23/2021 02:42:10","ZergPool","VerusHash","BTC","32646.34","0.0456","0.0518","0","0.066","12","1.083","0"
"07/23/2021 02:43:15","07/23/2021 02:43:15","ZergPool","VerusHash","BTC","32635.28","0.0456","0.0519","0","0.066","12","1.083","0"
"07/23/2021 02:44:20","07/23/2021 02:44:20","ZergPool","VerusHash","BTC","32665.4","0.0458","0.0521","0","0.066","12","1.083","0"
"07/23/2021 02:45:25","07/23/2021 02:45:25","ZergPool","VerusHash","BTC","32645.9","0.0458","0.052","0","0.065","12","1.079","0"
"07/23/2021 02:46:30","07/23/2021 02:46:30","ZergPool","VerusHash","BTC","32625.5","0.046","0.0523","0","0.066","12","1.081","0"
"07/23/2021 02:47:35","07/23/2021 02:47:35","ZergPool","VerusHash","BTC","32645.9","0.0463","0.0526","0","0.066","12","1.084","0"
"07/23/2021 02:48:40","07/23/2021 02:48:40","ZergPool","VerusHash","BTC","32631.01","0.0465","0.0529","0","0.066","12","1.086","0"
"07/23/2021 02:49:45","07/23/2021 02:49:45","ZergPool","VerusHash","BTC","32601.8","0.0467","0.053","0","0.066","12","1.085","0"
"07/23/2021 02:50:49","07/23/2021 02:50:49","ZergPool","VerusHash","BTC","32601.8","0.0461","0.0524","0","0.065","12","1.068","0"
"07/23/2021 02:51:54","07/23/2021 02:51:54","ZergPool","VerusHash","BTC","32615.82","0.047","0.0534","0","0.066","12","1.086","0"
"07/23/2021 02:52:58","07/23/2021 02:52:58","ZergPool","VerusHash","BTC","32607.06","0.0466","0.053","0","0.065","12","1.069","0"
"07/23/2021 02:54:03","07/23/2021 02:54:03","ZergPool","VerusHash","BTC","32645.52","0.0474","0.0539","0","0.065","12","1.08","0"
"07/23/2021 02:55:08","07/23/2021 02:55:08","ZergPool","VerusHash","BTC","32645","0.0478","0.0543","0","0.065","12","1.08","0"
"07/23/2021 02:56:12","07/23/2021 02:56:12","ZergPool","VerusHash","BTC","32627.5","0.0476","0.0541","0","0.065","12","1.068","0"
"07/23/2021 02:57:17","07/23/2021 02:57:17","ZergPool","VerusHash","BTC","32624.8","0.0486","0.0552","0","0.066","12","1.083","0"
"07/23/2021 02:58:22","07/23/2021 02:58:22","ZergPool","VerusHash","BTC","32624.8","0.0489","0.0556","0","0.066","12","1.084","0"
"07/23/2021 02:59:26","07/23/2021 02:59:26","ZergPool","VerusHash","BTC","32647.96","0.0487","0.0554","0","0.065","12","1.074","0"
"07/23/2021 03:00:31","07/23/2021 03:00:31","ZergPool","VerusHash","BTC","32645.82","0.0492","0.056","0","0.065","12","1.08","0"
"07/23/2021 03:01:36","07/23/2021 03:01:36","ZergPool","VerusHash","BTC","32645.82","0.0493","0.056","0","0.065","12","1.076","0"
"07/23/2021 03:02:41","07/23/2021 03:02:41","ZergPool","VerusHash","BTC","32645.82","0.0498","0.0565","0","0.065","12","1.081","0"
